record_id,customer_id,account_id,discrepancy_type,source_table,transaction_amount,currency,contact_type,contact_value,ssn,address_line1,city,zip_code,account_status,outcome,date_of_record
10932,997,569,Normal transaction,transactions,1452.83,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/11/2024 12:27
10933,728,1659,Normal transaction,transactions,1449.21,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/19/2024 4:58
10934,461,591,Normal transaction,transactions,1497.98,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/26/2024 20:00
10935,465,1910,Normal transaction,transactions,1203.92,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/9/2024 18:09
10936,224,2300,Normal transaction,transactions,823.08,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/17/2023 19:50
10937,565,54,Normal transaction,transactions,1092.3,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/1/2024 20:51
10938,323,1844,Normal transaction,transactions,476.96,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/12/2024 22:04
10939,797,1595,Normal transaction,transactions,777.69,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/23/2024 1:43
10940,893,31,Normal transaction,transactions,546.21,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/14/2024 7:58
10941,102,2057,Normal transaction,transactions,820.94,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/13/2024 17:19
10942,739,1404,Normal transaction,transactions,128.27,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/20/2024 4:32
10943,48,952,Normal transaction,transactions,134.88,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/24/2024 22:40
10944,195,2106,Normal transaction,transactions,363.61,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/5/2023 2:39
10945,687,2277,Normal transaction,transactions,153.12,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/11/2024 10:13
10946,974,2373,Normal transaction,transactions,19.31,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/13/2023 6:28
10947,384,355,Normal transaction,transactions,1463.91,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/7/2022 13:32
10948,737,1052,Normal transaction,transactions,298.89,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/24/2024 12:24
10949,969,1660,Normal transaction,transactions,1412.03,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/9/2024 2:05
10950,21,1604,Normal transaction,transactions,355.64,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/29/2024 20:47
10951,534,463,Normal transaction,transactions,1086.03,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/28/2022 12:03
10952,177,1744,Normal transaction,transactions,429.1,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/12/2024 0:11
10953,621,217,Normal transaction,transactions,292.83,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/17/2024 20:14
10954,109,226,Normal transaction,transactions,1061.95,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/22/2024 2:54
10955,748,2142,Normal transaction,transactions,607.51,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/3/2023 14:46
10956,848,484,Normal transaction,transactions,1356.81,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/1/2024 2:01
10957,126,264,Normal transaction,transactions,1267.91,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/29/2021 7:30
10958,109,377,Normal transaction,transactions,1098.4,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/28/2024 13:03
10959,317,2113,Normal transaction,transactions,535.72,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/8/2024 3:12
10960,255,351,Normal transaction,transactions,84.12,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/22/2023 5:27
10961,308,2366,Normal transaction,transactions,861.39,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/21/2024 21:28
10962,341,1740,Normal transaction,transactions,235.53,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/12/2023 22:34
10963,538,136,Normal transaction,transactions,510.89,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/21/2021 14:34
10964,751,2306,Normal transaction,transactions,113.78,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/24/2021 21:45
10965,13,441,Normal transaction,transactions,1327.41,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/26/2024 15:26
10966,443,521,Normal transaction,transactions,214.34,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/29/2024 17:35
10967,30,655,Normal transaction,transactions,1274.07,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/29/2023 3:18
10968,508,45,Normal transaction,transactions,761.21,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/18/2024 23:52
10969,376,495,Normal transaction,transactions,1378.52,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/3/2024 7:17
10970,769,681,Normal transaction,transactions,976.26,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/19/2024 14:56
10971,536,1843,Normal transaction,transactions,1433.08,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/23/2024 15:26
10972,401,1193,Normal transaction,transactions,1030.69,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/20/2024 21:17
10973,897,30,Normal transaction,transactions,1463.2,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/10/2022 6:18
10974,146,1260,Normal transaction,transactions,1086.72,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/18/2024 13:13
10975,159,1693,Normal transaction,transactions,1189.72,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/22/2021 6:19
10976,349,2039,Normal transaction,transactions,1244.05,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/4/2024 5:46
10977,37,2463,Normal transaction,transactions,1057.08,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/19/2024 16:01
10978,264,635,Normal transaction,transactions,432.33,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/24/2024 18:20
10979,641,2409,Normal transaction,transactions,1355.41,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/5/2023 4:22
10980,734,2381,Normal transaction,transactions,407.89,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/4/2024 9:48
10981,296,11,Normal transaction,transactions,1087.01,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/12/2023 11:19
10982,801,467,Normal transaction,transactions,192.62,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/2/2021 5:46
10983,61,2332,Normal transaction,transactions,879.35,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/7/2022 3:59
10984,790,2333,Normal transaction,transactions,56.99,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/19/2021 15:04
10985,450,1806,Normal transaction,transactions,1013.97,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/16/2023 22:41
10986,763,2319,Normal transaction,transactions,618.51,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/11/2024 21:35
10987,931,1406,Normal transaction,transactions,1439.52,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/22/2024 18:48
10988,336,573,Normal transaction,transactions,929.86,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/9/2023 13:55
10989,864,800,Normal transaction,transactions,930.76,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/11/2023 22:08
10990,233,1425,Normal transaction,transactions,716.17,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/4/2024 19:14
10991,819,1917,Normal transaction,transactions,204.58,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/10/2022 19:14
10992,609,9,Normal transaction,transactions,813.45,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/13/2024 12:37
10993,768,149,Normal transaction,transactions,17.31,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/18/2024 10:20
10994,859,434,Normal transaction,transactions,1015.05,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/2/2024 5:20
10995,308,2366,Normal transaction,transactions,123.54,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/8/2024 14:22
10996,717,1360,Normal transaction,transactions,1138.13,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/23/2023 9:04
10997,710,2199,Normal transaction,transactions,1283.0,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/7/2024 14:13
10998,398,985,Normal transaction,transactions,375.48,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/27/2022 2:32
10999,530,1893,Normal transaction,transactions,202.13,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/25/2024 12:30
11000,727,2180,Normal transaction,transactions,483.61,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/10/2024 7:29
11001,462,611,Normal transaction,transactions,1485.17,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/12/2024 8:39
11002,731,1856,Normal transaction,transactions,1107.26,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/14/2024 2:28
11003,77,795,Normal transaction,transactions,225.26,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/25/2024 5:23
11004,527,1297,Normal transaction,transactions,612.37,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/10/2023 1:07
11005,145,1702,Normal transaction,transactions,118.66,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/2/2021 4:57
11006,838,1183,Normal transaction,transactions,576.77,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/23/2021 9:08
11007,458,237,Normal transaction,transactions,512.68,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/14/2024 11:44
11008,241,1616,Normal transaction,transactions,628.67,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/30/2023 20:14
11009,601,1092,Normal transaction,transactions,241.26,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/23/2024 19:59
11010,237,108,Normal transaction,transactions,266.15,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/20/2023 23:38
11011,706,1428,Normal transaction,transactions,262.0,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/11/2024 12:30
11012,428,1186,Normal transaction,transactions,391.3,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/19/2023 20:45
11013,199,925,Normal transaction,transactions,995.49,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/6/2024 14:29
11014,426,1414,Normal transaction,transactions,904.97,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/17/2024 16:36
11015,857,1767,Normal transaction,transactions,1485.7,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/24/2022 15:48
11016,192,2069,Normal transaction,transactions,1176.4,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/18/2023 3:00
11017,721,2492,Normal transaction,transactions,999.93,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/30/2024 0:52
11018,347,2065,Normal transaction,transactions,96.89,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/17/2024 20:59
11019,580,2187,Normal transaction,transactions,791.02,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/26/2024 16:59
11020,799,1543,Normal transaction,transactions,814.8,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/11/2024 11:02
11021,807,366,Normal transaction,transactions,1384.19,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/6/2024 15:15
11022,95,2282,Normal transaction,transactions,314.91,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/8/2024 16:36
11023,537,580,Normal transaction,transactions,712.46,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/3/2024 11:44
11024,891,221,Normal transaction,transactions,1249.69,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/16/2024 13:01
11025,535,480,Normal transaction,transactions,966.46,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/28/2024 12:05
11026,100,836,Normal transaction,transactions,686.18,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/12/2024 11:57
11027,632,427,Normal transaction,transactions,288.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/22/2024 20:45
11028,378,1833,Normal transaction,transactions,531.2,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/4/2024 15:00
11029,76,1311,Normal transaction,transactions,828.6,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/17/2023 10:50
11030,636,1631,Normal transaction,transactions,26.99,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/6/2023 12:49
11031,723,543,Normal transaction,transactions,1254.46,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/14/2024 22:39
11032,765,1269,Normal transaction,transactions,1315.57,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/31/2023 20:21
11033,27,1764,Normal transaction,transactions,1003.52,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/2/2021 21:39
11034,764,1570,Normal transaction,transactions,1224.01,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/7/2024 7:42
11035,444,1168,Normal transaction,transactions,1322.89,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/26/2023 15:28
11036,878,430,Normal transaction,transactions,996.57,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/17/2021 8:34
11037,101,1319,Normal transaction,transactions,312.69,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/6/2024 9:56
11038,490,728,Normal transaction,transactions,96.67,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/18/2024 2:31
11039,75,1401,Normal transaction,transactions,886.88,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/28/2024 14:44
11040,526,124,Normal transaction,transactions,828.08,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/6/2024 16:53
11041,280,998,Normal transaction,transactions,970.91,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/29/2023 9:57
11042,765,783,Normal transaction,transactions,154.38,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/30/2024 20:14
11043,511,391,Normal transaction,transactions,523.02,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/15/2023 15:52
11044,901,776,Normal transaction,transactions,249.2,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/16/2024 18:40
11045,903,2134,Normal transaction,transactions,804.63,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/10/2024 16:17
11046,490,1914,Normal transaction,transactions,768.19,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/8/2024 19:13
11047,499,339,Normal transaction,transactions,438.36,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/3/2024 2:19
11048,689,1690,Normal transaction,transactions,676.36,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/19/2024 10:15
11049,3,1587,Normal transaction,transactions,160.25,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/5/2024 8:47
11050,790,1242,Normal transaction,transactions,1240.26,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/3/2024 7:50
11051,266,1102,Normal transaction,transactions,792.23,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/3/2024 4:49
11052,146,289,Normal transaction,transactions,260.32,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/8/2024 22:04
11053,445,813,Normal transaction,transactions,1058.39,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/10/2024 5:30
11054,723,2247,Normal transaction,transactions,31.86,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/27/2024 18:27
11055,94,634,Normal transaction,transactions,540.51,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/14/2023 5:43
11056,446,253,Normal transaction,transactions,786.55,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/24/2024 11:53
11057,309,743,Normal transaction,transactions,64.8,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/19/2024 11:08
11058,778,414,Normal transaction,transactions,1405.77,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/12/2024 19:11
11059,833,1789,Normal transaction,transactions,656.91,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/29/2023 3:54
11060,699,736,Normal transaction,transactions,1231.46,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/13/2022 15:02
11061,985,2285,Normal transaction,transactions,179.75,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/12/2024 10:15
11062,21,111,Normal transaction,transactions,205.43,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/24/2024 13:41
11063,858,788,Normal transaction,transactions,1323.2,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/13/2024 2:31
11064,815,408,Normal transaction,transactions,633.63,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/23/2022 15:29
11065,964,1166,Normal transaction,transactions,161.01,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/30/2023 6:26
11066,640,1793,Normal transaction,transactions,452.27,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/11/2024 7:59
11067,563,1018,Normal transaction,transactions,725.25,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/14/2024 14:43
11068,588,1267,Normal transaction,transactions,1456.06,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/3/2022 16:02
11069,667,973,Normal transaction,transactions,1202.87,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/24/2024 5:36
11070,899,106,Normal transaction,transactions,915.32,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/3/2021 8:10
11071,288,1272,Normal transaction,transactions,1123.16,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/5/2022 11:14
11072,328,2056,Normal transaction,transactions,1169.66,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/11/2024 19:43
11073,858,788,Normal transaction,transactions,932.72,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/20/2024 18:22
11074,87,2047,Normal transaction,transactions,1233.21,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/18/2023 16:31
11075,109,377,Normal transaction,transactions,1304.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/26/2024 14:11
11076,682,1153,Normal transaction,transactions,44.11,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/15/2024 0:28
11077,441,660,Normal transaction,transactions,1489.49,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/21/2024 7:09
11078,357,2447,Normal transaction,transactions,449.87,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/15/2024 2:45
11079,582,994,Normal transaction,transactions,377.47,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/2/2024 14:10
11080,740,2190,Normal transaction,transactions,44.24,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/13/2024 5:52
11081,601,87,Normal transaction,transactions,512.65,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,11/29/2023 21:26
11082,331,1222,Normal transaction,transactions,414.96,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/5/2024 23:44
11083,743,1172,Normal transaction,transactions,837.17,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/1/2023 15:45
11084,786,1299,Normal transaction,transactions,77.74,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,4/28/2023 5:52
11085,402,563,Normal transaction,transactions,1401.35,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/22/2023 23:49
11086,308,948,Normal transaction,transactions,1453.83,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,3/23/2024 8:35
11087,565,54,Normal transaction,transactions,867.49,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/18/2024 16:46
11088,615,1736,Normal transaction,transactions,1223.88,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/21/2024 19:31
11089,675,917,Normal transaction,transactions,724.66,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,1/23/2023 14:03
11090,514,716,Normal transaction,transactions,638.41,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/5/2021 14:23
11091,264,2292,Normal transaction,transactions,348.04,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/30/2022 18:03
11092,593,1226,Normal transaction,transactions,236.17,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/18/2022 4:37
11093,577,1442,Normal transaction,transactions,350.91,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/14/2023 13:08
11094,787,372,Normal transaction,transactions,760.46,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/15/2024 21:37
11095,521,529,Normal transaction,transactions,1076.8,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/8/2023 17:09
11096,488,882,Normal transaction,transactions,685.58,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/6/2023 5:56
11097,284,955,Normal transaction,transactions,870.03,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/5/2023 10:27
11098,583,1107,Normal transaction,transactions,783.76,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/29/2024 11:39
11099,702,1249,Normal transaction,transactions,756.36,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/21/2024 9:54
11100,939,926,Normal transaction,transactions,756.64,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/9/2024 2:38
11101,129,61,Normal transaction,transactions,1331.96,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/26/2024 11:36
11102,914,1173,Normal transaction,transactions,91.2,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/26/2024 10:22
11103,562,1628,Normal transaction,transactions,27.52,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/9/2024 15:24
11104,537,1303,Normal transaction,transactions,1465.68,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/10/2023 23:45
11105,636,36,Normal transaction,transactions,1289.98,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/11/2023 3:43
11106,197,1849,Normal transaction,transactions,946.7,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/5/2024 11:28
11107,168,891,Normal transaction,transactions,839.89,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,5/26/2021 3:26
11108,75,764,Normal transaction,transactions,723.94,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,7/12/2024 3:42
11109,95,2282,Normal transaction,transactions,176.04,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/5/2023 5:07
11110,84,2177,Normal transaction,transactions,549.53,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/27/2022 23:55
11111,81,1615,Normal transaction,transactions,876.16,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,2/19/2024 16:40
11112,209,2294,Normal transaction,transactions,638.16,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/28/2024 2:20
11113,917,260,Normal transaction,transactions,267.66,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,6/16/2024 15:29
11114,415,1181,Normal transaction,transactions,1205.26,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/15/2022 23:03
11115,817,2093,Normal transaction,transactions,600.04,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/22/2023 23:48
11116,977,1455,Normal transaction,transactions,1075.28,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/4/2024 17:29
11117,268,1650,Normal transaction,transactions,1348.44,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/5/2023 21:54
11118,796,2457,Normal transaction,transactions,420.14,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/5/2024 9:32
11119,846,2240,Normal transaction,transactions,1071.23,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/21/2022 9:26
11120,791,772,Normal transaction,transactions,557.65,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,12/9/2023 2:20
11121,114,2215,Normal transaction,transactions,949.54,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,8/20/2024 16:41
11122,663,679,Normal transaction,transactions,139.72,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/22/2024 1:24
11123,411,2019,Normal transaction,transactions,228.14,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,9/2/2024 5:29
11124,445,8,Normal transaction,transactions,1124.94,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/9/2024 23:56
11125,739,1404,Normal transaction,transactions,1452.37,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,non-fraud,10/8/2024 22:00
